Site ID,Date/Time,Target 1 Result,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Detection Limit,Sample ID
UK_SC_Site66,2021/4/8,presence,39396.58891,N1,gc/L,1316,UK_SC_Site66_S14
UK_SC_Site66,2021/4/14,presence,22213.70808,N1,gc/L,1316,UK_SC_Site66_S15
UK_SC_Site66,2021/4/27,presence,1832.01283,N1,gc/L,1316,UK_SC_Site66_S16
UK_SC_Site66,2021/4/28,presence,1830.901542,N1,gc/L,1316,UK_SC_Site66_S17
UK_SC_Site66,2021/5/6,presence,658,N1,gc/L,1316,UK_SC_Site66_S18
UK_SC_Site66,2021/5/7,presence,1648.50253,N1,gc/L,1316,UK_SC_Site66_S19
UK_SC_Site66,2021/5/13,presence,658,N1,gc/L,1316,UK_SC_Site66_S20
UK_SC_Site66,2021/5/14,presence,658,N1,gc/L,1316,UK_SC_Site66_S21
UK_SC_Site66,2021/5/17,absence,0,N1,gc/L,1316,UK_SC_Site66_S22
UK_SC_Site66,2021/5/18,absence,0,N1,gc/L,1316,UK_SC_Site66_S23
UK_SC_Site66,2021/5/24,absence,0,N1,gc/L,1316,UK_SC_Site66_S24
UK_SC_Site66,2021/5/25,absence,0,N1,gc/L,1316,UK_SC_Site66_S25
UK_SC_Site66,2021/6/2,presence,658,N1,gc/L,1316,UK_SC_Site66_S26
UK_SC_Site66,2021/6/3,absence,0,N1,gc/L,1316,UK_SC_Site66_S27
UK_SC_Site66,2021/6/8,absence,0,N1,gc/L,1316,UK_SC_Site66_S28
UK_SC_Site66,2021/6/9,absence,0,N1,gc/L,1316,UK_SC_Site66_S29
UK_SC_Site66,2021/6/14,presence,17615.04585,N1,gc/L,1316,UK_SC_Site66_S30
UK_SC_Site66,2021/6/15,presence,5678.206027,N1,gc/L,1316,UK_SC_Site66_S31
UK_SC_Site66,2021/6/22,presence,5915.337033,N1,gc/L,1316,UK_SC_Site66_S32
UK_SC_Site66,2021/6/23,presence,35465.72025,N1,gc/L,1316,UK_SC_Site66_S33
UK_SC_Site66,2021/6/28,presence,25401.50683,N1,gc/L,1316,UK_SC_Site66_S34
UK_SC_Site66,2021/6/29,presence,42228.23273,N1,gc/L,1316,UK_SC_Site66_S35
UK_SC_Site66,2021/7/6,presence,13538.14204,N1,gc/L,1316,UK_SC_Site66_S36
UK_SC_Site66,2021/7/7,presence,658,N1,gc/L,1316,UK_SC_Site66_S37
UK_SC_Site66,2021/7/12,presence,10009.45496,N1,gc/L,1316,UK_SC_Site66_S38
UK_SC_Site66,2021/7/13,presence,23635.76323,N1,gc/L,1316,UK_SC_Site66_S39
UK_SC_Site66,2021/7/20,presence,21927.27815,N1,gc/L,1316,UK_SC_Site66_S40
UK_SC_Site66,2021/7/23,presence,9125.762752,N1,gc/L,1316,UK_SC_Site66_S41
UK_SC_Site66,2021/7/27,presence,18216.01444,N1,gc/L,1316,UK_SC_Site66_S42
UK_SC_Site66,2021/9/1,presence,45449.88343,N1,gc/L,1316,UK_SC_Site66_S43
UK_SC_Site66,2021/9/2,presence,27529.36745,N1,gc/L,1316,UK_SC_Site66_S44
UK_SC_Site66,2021/9/7,presence,122063.6508,N1,gc/L,1316,UK_SC_Site66_S45
UK_SC_Site66,2021/9/9,presence,83440,N1,gc/L,1316,UK_SC_Site66_S46
UK_SC_Site66,2021/9/15,presence,105307.0682,N1,gc/L,1316,UK_SC_Site66_S47
UK_SC_Site66,2021/9/16,presence,124552.5975,N1,gc/L,1316,UK_SC_Site66_S48
UK_SC_Site66,2021/9/24,presence,80725.96752,N1,gc/L,1316,UK_SC_Site66_S49
UK_SC_Site66,2021/10/5,presence,13448.02411,N1,gc/L,1316,UK_SC_Site66_S50
UK_SC_Site66,2021/10/6,presence,14262.07827,N1,gc/L,1316,UK_SC_Site66_S51
UK_SC_Site66,2021/10/21,presence,12333.32384,N1,gc/L,1316,UK_SC_Site66_S52
UK_SC_Site66,2021/10/22,presence,12947.63144,N1,gc/L,1316,UK_SC_Site66_S53
UK_SC_Site66,2021/10/26,presence,30782.41801,N1,gc/L,1316,UK_SC_Site66_S54
UK_SC_Site66,2021/10/28,presence,25034.76853,N1,gc/L,1316,UK_SC_Site66_S55
UK_SC_Site66,2021/11/1,presence,17379.84496,N1,gc/L,1316,UK_SC_Site66_S56
UK_SC_Site66,2021/11/3,presence,10725.30258,N1,gc/L,1316,UK_SC_Site66_S57
UK_SC_Site66,2021/11/10,presence,36994.29418,N1,gc/L,1316,UK_SC_Site66_S58
UK_SC_Site66,2021/11/11,presence,56604.48383,N1,gc/L,1316,UK_SC_Site66_S59
UK_SC_Site66,2021/11/18,presence,19402.06829,N1,gc/L,1316,UK_SC_Site66_S60
UK_SC_Site66,2021/11/24,presence,36837.0746,N1,gc/L,1316,UK_SC_Site66_S61
UK_SC_Site66,2021/11/25,presence,58730.82128,N1,gc/L,1316,UK_SC_Site66_S62
UK_SC_Site66,2021/11/30,presence,67718.72221,N1,gc/L,1316,UK_SC_Site66_S63
UK_SC_Site66,2021/12/1,presence,72619.4066,N1,gc/L,1316,UK_SC_Site66_S64
UK_SC_Site66,2021/12/7,presence,39608.56749,N1,gc/L,1316,UK_SC_Site66_S65
UK_SC_Site66,2021/12/14,presence,55971.45312,N1,gc/L,1316,UK_SC_Site66_S66
UK_SC_Site66,2022/1/6,presence,80784.01874,N1,gc/L,1316,UK_SC_Site66_S67
UK_SC_Site66,2022/1/11,presence,66583.03069,N1,gc/L,1316,UK_SC_Site66_S68
UK_SC_Site66,2022/2/2,absence,0,N1,gc/L,1316,UK_SC_Site66_S69
UK_SC_Site66,2022/2/10,presence,11904.60316,N1,gc/L,1316,UK_SC_Site66_S70
UK_SC_Site66,2022/2/17,presence,20748.81325,N1,gc/L,1316,UK_SC_Site66_S71
UK_SC_Site66,2022/2/22,presence,63740.98137,N1,gc/L,1316,UK_SC_Site66_S72
UK_SC_Site66,2022/2/24,presence,81281.94739,N1,gc/L,1316,UK_SC_Site66_S73
UK_SC_Site66,2022/3/3,presence,41196.5,N1,gc/L,1316,UK_SC_Site66_S74
UK_SC_Site66,2022/3/4,presence,335244.9559,N1,gc/L,1316,UK_SC_Site66_S75
UK_SC_Site66,2022/3/9,presence,242469.5,N1,gc/L,1316,UK_SC_Site66_S76
UK_SC_Site66,2022/3/10,presence,175792.5,N1,gc/L,1316,UK_SC_Site66_S77
UK_SC_Site66,2022/3/14,presence,200807.1467,N1,gc/L,1316,UK_SC_Site66_S78
UK_SC_Site66,2022/3/15,presence,196609.2146,N1,gc/L,1316,UK_SC_Site66_S79
UK_SC_Site66,2022/3/31,presence,317928,N1,gc/L,1316,UK_SC_Site66_S80
UK_SC_Site66,2022/4/5,presence,332360.9492,N1,gc/L,1316,UK_SC_Site66_S81
UK_SC_Site66,2022/4/6,presence,279512.4636,N1,gc/L,1316,UK_SC_Site66_S82
UK_SC_Site66,2022/4/11,presence,882229.6897,N1,gc/L,1316,UK_SC_Site66_S83
UK_SC_Site66,2022/4/13,presence,116924.6529,N1,gc/L,1316,UK_SC_Site66_S84
UK_SC_Site66,2022/4/19,presence,144746.8896,N1,gc/L,1316,UK_SC_Site66_S85
UK_SC_Site66,2022/4/22,presence,844920.3635,N1,gc/L,1316,UK_SC_Site66_S86
UK_SC_Site66,2022/4/26,presence,73708.5,N1,gc/L,1316,UK_SC_Site66_S87
UK_SC_Site66,2022/4/28,presence,95971.5,N1,gc/L,1316,UK_SC_Site66_S88
UK_SC_Site66,2022/5/4,presence,88224,N1,gc/L,1316,UK_SC_Site66_S89
UK_SC_Site66,2022/5/9,presence,83221.5,N1,gc/L,1316,UK_SC_Site66_S90
UK_SC_Site66,2022/5/10,presence,68695.5,N1,gc/L,1316,UK_SC_Site66_S91
UK_SC_Site66,2022/5/16,presence,46378,N1,gc/L,1316,UK_SC_Site66_S92
UK_SC_Site66,2022/5/17,presence,85951.5,N1,gc/L,1316,UK_SC_Site66_S93
UK_SC_Site66,2022/5/24,presence,72843,N1,gc/L,1316,UK_SC_Site66_S94
UK_SC_Site66,2022/5/26,presence,32195.47845,N1,gc/L,1316,UK_SC_Site66_S95
UK_SC_Site66,2022/5/30,presence,57192.04349,N1,gc/L,1316,UK_SC_Site66_S96
UK_SC_Site66,2022/6/6,presence,92144.5,N1,gc/L,1316,UK_SC_Site66_S97
UK_SC_Site66,2022/6/7,presence,145914,N1,gc/L,1316,UK_SC_Site66_S98
UK_SC_Site66,2022/6/14,presence,135597,N1,gc/L,1316,UK_SC_Site66_S99
UK_SC_Site66,2022/6/21,presence,173544.5,N1,gc/L,1316,UK_SC_Site66_S100
UK_SC_Site66,2022/6/22,presence,119338.5,N1,gc/L,1316,UK_SC_Site66_S101
UK_SC_Site66,2022/6/27,presence,315833.5,N1,gc/L,1316,UK_SC_Site66_S102
UK_SC_Site66,2022/6/28,presence,348557,N1,gc/L,1316,UK_SC_Site66_S103
UK_SC_Site66,2022/7/4,presence,205200.5,N1,gc/L,1316,UK_SC_Site66_S104
UK_SC_Site66,2022/7/7,presence,81892.24276,N1,gc/L,1316,UK_SC_Site66_S105
UK_SC_Site66,2022/7/13,presence,270080.5,N1,gc/L,1316,UK_SC_Site66_S106
UK_SC_Site66,2022/7/14,presence,275260.5,N1,gc/L,1316,UK_SC_Site66_S107
UK_SC_Site66,2022/7/20,presence,211701,N1,gc/L,1316,UK_SC_Site66_S108
UK_SC_Site66,2022/7/22,presence,143671.0449,N1,gc/L,1316,UK_SC_Site66_S109
UK_SC_Site66,2022/7/26,presence,165651,N1,gc/L,1316,UK_SC_Site66_S110
UK_SC_Site66,2022/7/29,presence,51120.5,N1,gc/L,1316,UK_SC_Site66_S111
UK_SC_Site66,2022/8/3,presence,34114.08006,N1,gc/L,1316,UK_SC_Site66_S112
UK_SC_Site66,2022/8/5,presence,77364.45407,N1,gc/L,1316,UK_SC_Site66_S113
UK_SC_Site66,2022/8/10,presence,90512.81807,N1,gc/L,1316,UK_SC_Site66_S114
UK_SC_Site66,2022/8/12,presence,47593,N1,gc/L,1316,UK_SC_Site66_S115
UK_SC_Site66,2022/8/15,presence,33186.5,N1,gc/L,1316,UK_SC_Site66_S116
UK_SC_Site66,2022/8/17,presence,35780.5,N1,gc/L,1316,UK_SC_Site66_S117
UK_SC_Site66,2022/8/24,presence,64055,N1,gc/L,1316,UK_SC_Site66_S118
UK_SC_Site66,2022/8/25,presence,41767,N1,gc/L,1316,UK_SC_Site66_S119
UK_SC_Site66,2022/8/31,presence,663302,N1,gc/L,1316,UK_SC_Site66_S120
UK_SC_Site66,2022/9/1,presence,341004,N1,gc/L,1316,UK_SC_Site66_S121
UK_SC_Site66,2022/9/6,presence,191882,N1,gc/L,1316,UK_SC_Site66_S122
UK_SC_Site66,2022/9/8,presence,122383,N1,gc/L,1316,UK_SC_Site66_S123
UK_SC_Site66,2022/9/12,presence,186697.4668,N1,gc/L,1316,UK_SC_Site66_S124
UK_SC_Site66,2022/9/13,presence,264467.6254,N1,gc/L,1316,UK_SC_Site66_S125
UK_SC_Site66,2022/9/28,presence,331836.1133,N1,gc/L,1316,UK_SC_Site66_S126
UK_SC_Site66,2022/9/30,presence,100022,N1,gc/L,1316,UK_SC_Site66_S127
UK_SC_Site66,2022/10/5,presence,86131.69067,N1,gc/L,1316,UK_SC_Site66_S128
UK_SC_Site66,2022/10/6,presence,85856.24109,N1,gc/L,1316,UK_SC_Site66_S129
UK_SC_Site66,2022/10/10,presence,105703.5632,N1,gc/L,1316,UK_SC_Site66_S130
UK_SC_Site66,2022/10/14,presence,79919,N1,gc/L,1316,UK_SC_Site66_S131
UK_SC_Site66,2022/10/17,presence,29439,N1,gc/L,1316,UK_SC_Site66_S132
UK_SC_Site66,2022/10/20,presence,30047,N1,gc/L,1316,UK_SC_Site66_S133
UK_SC_Site66,2022/10/24,presence,112931,N1,gc/L,1316,UK_SC_Site66_S134
UK_SC_Site66,2022/10/25,presence,80668.5,N1,gc/L,1316,UK_SC_Site66_S135
UK_SC_Site66,2022/11/1,presence,41632,N1,gc/L,1316,UK_SC_Site66_S136
UK_SC_Site66,2022/11/4,presence,32160,N1,gc/L,1316,UK_SC_Site66_S137
UK_SC_Site66,2022/11/8,presence,7969,N1,gc/L,1316,UK_SC_Site66_S138
UK_SC_Site66,2022/11/9,presence,20336,N1,gc/L,1316,UK_SC_Site66_S139
UK_SC_Site66,2022/11/11,presence,35958,N1,gc/L,1316,UK_SC_Site66_S140
UK_SC_Site66,2022/11/14,presence,12790.5,N1,gc/L,1316,UK_SC_Site66_S141
UK_SC_Site66,2022/11/16,presence,10570.5,N1,gc/L,1316,UK_SC_Site66_S142
UK_SC_Site66,2022/11/23,presence,7051,N1,gc/L,1316,UK_SC_Site66_S143
UK_SC_Site66,2022/11/25,presence,13749.5,N1,gc/L,1316,UK_SC_Site66_S144
UK_SC_Site66,2022/11/29,presence,12704,N1,gc/L,1316,UK_SC_Site66_S145
UK_SC_Site66,2022/12/5,presence,25082.5,N1,gc/L,1316,UK_SC_Site66_S146
UK_SC_Site66,2022/12/7,presence,50555,N1,gc/L,1316,UK_SC_Site66_S147
UK_SC_Site66,2022/12/12,presence,658,N1,gc/L,1316,UK_SC_Site66_S148
UK_SC_Site66,2022/12/15,presence,23872,N1,gc/L,1316,UK_SC_Site66_S149
UK_SC_Site66,2022/12/19,presence,17525,N1,gc/L,1316,UK_SC_Site66_S150
UK_SC_Site66,2022/12/20,presence,14901.5,N1,gc/L,1316,UK_SC_Site66_S151
UK_SC_Site66,2023/1/12,presence,97664,N1,gc/L,1316,UK_SC_Site66_S152
UK_SC_Site66,2023/1/13,presence,17568,N1,gc/L,1316,UK_SC_Site66_S153
UK_SC_Site66,2023/1/16,presence,190805.5,N1,gc/L,1316,UK_SC_Site66_S154
UK_SC_Site66,2023/1/20,presence,55989.5,N1,gc/L,1316,UK_SC_Site66_S155
UK_SC_Site66,2023/1/24,presence,105866.5,N1,gc/L,1316,UK_SC_Site66_S156
UK_SC_Site66,2023/1/25,presence,21141.5,N1,gc/L,1316,UK_SC_Site66_S157
UK_SC_Site66,2023/1/30,presence,34298.5,N1,gc/L,1316,UK_SC_Site66_S158
UK_SC_Site66,2023/1/31,presence,36069.5,N1,gc/L,1316,UK_SC_Site66_S159
UK_SC_Site66,2023/2/7,presence,43434.5,N1,gc/L,1316,UK_SC_Site66_S160
UK_SC_Site66,2023/2/8,presence,20890.5,N1,gc/L,1316,UK_SC_Site66_S161
UK_SC_Site66,2023/2/13,presence,37189,N1,gc/L,1316,UK_SC_Site66_S162
UK_SC_Site66,2023/2/14,presence,35685,N1,gc/L,1316,UK_SC_Site66_S163
UK_SC_Site66,2023/2/20,presence,27786.5,N1,gc/L,1316,UK_SC_Site66_S164
UK_SC_Site66,2023/2/23,presence,59456,N1,gc/L,1316,UK_SC_Site66_S165
UK_SC_Site66,2023/2/27,presence,35402.5,N1,gc/L,1316,UK_SC_Site66_S166
UK_SC_Site75,2021/1/14,presence,6536.947032,N1,gc/L,1316,UK_SC_Site75_S1
UK_SC_Site75,2021/1/19,presence,11247.61504,N1,gc/L,1316,UK_SC_Site75_S2
UK_SC_Site75,2021/2/3,presence,2116.105098,N1,gc/L,1316,UK_SC_Site75_S3
UK_SC_Site75,2021/2/11,presence,20933.88959,N1,gc/L,1316,UK_SC_Site75_S4
UK_SC_Site75,2021/2/19,presence,658,N1,gc/L,1316,UK_SC_Site75_S5
UK_SC_Site75,2021/2/23,absence,0,N1,gc/L,1316,UK_SC_Site75_S6
UK_SC_Site75,2021/3/1,presence,658,N1,gc/L,1316,UK_SC_Site75_S7
UK_SC_Site75,2021/3/8,absence,0,N1,gc/L,1316,UK_SC_Site75_S8
UK_SC_Site75,2021/3/15,presence,25856.727,N1,gc/L,1316,UK_SC_Site75_S9
UK_SC_Site75,2021/3/22,absence,0,N1,gc/L,1316,UK_SC_Site75_S10
UK_SC_Site75,2021/3/30,presence,658,N1,gc/L,1316,UK_SC_Site75_S11
UK_SC_Site75,2021/4/6,absence,0,N1,gc/L,1316,UK_SC_Site75_S12
UK_SC_Site75,2021/4/12,presence,658,N1,gc/L,1316,UK_SC_Site75_S13
UK_SC_Site75,2021/4/28,absence,0,N1,gc/L,1316,UK_SC_Site75_S14
UK_SC_Site75,2021/5/7,absence,0,N1,gc/L,1316,UK_SC_Site75_S15
UK_SC_Site75,2021/5/10,presence,658,N1,gc/L,1316,UK_SC_Site75_S16
UK_SC_Site75,2021/5/19,presence,658,N1,gc/L,1316,UK_SC_Site75_S17
UK_SC_Site75,2021/5/26,absence,0,N1,gc/L,1316,UK_SC_Site75_S18
UK_SC_Site75,2021/6/2,absence,0,N1,gc/L,1316,UK_SC_Site75_S19
UK_SC_Site75,2021/6/9,presence,5453.807483,N1,gc/L,1316,UK_SC_Site75_S20
UK_SC_Site75,2021/6/16,presence,28477.39688,N1,gc/L,1316,UK_SC_Site75_S21
UK_SC_Site75,2021/6/22,presence,4653.787799,N1,gc/L,1316,UK_SC_Site75_S22
UK_SC_Site75,2021/6/29,presence,85800.52748,N1,gc/L,1316,UK_SC_Site75_S23
UK_SC_Site75,2021/7/6,presence,46072.23594,N1,gc/L,1316,UK_SC_Site75_S24
UK_SC_Site75,2021/7/13,presence,46217.62726,N1,gc/L,1316,UK_SC_Site75_S25
UK_SC_Site75,2021/7/20,presence,10520.7744,N1,gc/L,1316,UK_SC_Site75_S26
UK_SC_Site75,2021/8/31,presence,411579.8724,N1,gc/L,1316,UK_SC_Site75_S27
UK_SC_Site75,2021/9/8,presence,386705.1409,N1,gc/L,1316,UK_SC_Site75_S28
UK_SC_Site75,2021/9/13,presence,564251.685,N1,gc/L,1316,UK_SC_Site75_S29
UK_SC_Site75,2021/9/20,presence,108128.5369,N1,gc/L,1316,UK_SC_Site75_S30
UK_SC_Site75,2021/10/6,presence,658,N1,gc/L,1316,UK_SC_Site75_S31
UK_SC_Site75,2021/11/12,presence,217192.0487,N1,gc/L,1316,UK_SC_Site75_S32
UK_SC_Site75,2021/11/22,presence,237482.7209,N1,gc/L,1316,UK_SC_Site75_S33
UK_SC_Site75,2021/12/6,presence,137081.5,N1,gc/L,1316,UK_SC_Site75_S34
UK_SC_Site75,2021/12/20,presence,335410.2451,N1,gc/L,1316,UK_SC_Site75_S35
UK_SC_Site75,2022/1/4,presence,177921.8267,N1,gc/L,1316,UK_SC_Site75_S36
UK_SC_Site75,2022/2/3,presence,185725.2614,N1,gc/L,1316,UK_SC_Site75_S37
UK_SC_Site75,2022/2/9,presence,246078.2584,N1,gc/L,1316,UK_SC_Site75_S38
UK_SC_Site75,2022/2/15,presence,23718.26978,N1,gc/L,1316,UK_SC_Site75_S39
UK_SC_Site75,2022/2/23,presence,78103.47127,N1,gc/L,1316,UK_SC_Site75_S40
UK_SC_Site75,2022/3/4,presence,355951.5392,N1,gc/L,1316,UK_SC_Site75_S41
UK_SC_Site75,2022/3/7,presence,530997.2913,N1,gc/L,1316,UK_SC_Site75_S42
UK_SC_Site75,2022/3/14,presence,524273.5,N1,gc/L,1316,UK_SC_Site75_S43
UK_SC_Site75,2022/3/21,presence,825806,N1,gc/L,1316,UK_SC_Site75_S44
UK_SC_Site75,2022/4/5,presence,233423.2959,N1,gc/L,1316,UK_SC_Site75_S45
UK_SC_Site75,2022/4/12,presence,108177.5,N1,gc/L,1316,UK_SC_Site75_S46
UK_SC_Site75,2022/4/27,presence,156765.5,N1,gc/L,1316,UK_SC_Site75_S47
UK_SC_Site75,2022/5/5,presence,31724,N1,gc/L,1316,UK_SC_Site75_S48
UK_SC_Site75,2022/5/9,presence,84482.5,N1,gc/L,1316,UK_SC_Site75_S49
UK_SC_Site75,2022/5/19,presence,47058,N1,gc/L,1316,UK_SC_Site75_S50
UK_SC_Site75,2022/5/24,presence,280481,N1,gc/L,1316,UK_SC_Site75_S51
UK_SC_Site75,2022/6/7,presence,49016,N1,gc/L,1316,UK_SC_Site75_S52
UK_SC_Site75,2022/6/24,presence,523369,N1,gc/L,1316,UK_SC_Site75_S53
UK_SC_Site75,2022/7/13,presence,1074293,N1,gc/L,1316,UK_SC_Site75_S54
UK_SC_Site75,2022/7/18,presence,123190,N1,gc/L,1316,UK_SC_Site75_S55
UK_SC_Site75,2022/7/26,presence,29908.5,N1,gc/L,1316,UK_SC_Site75_S56
UK_SC_Site75,2022/8/5,presence,128195.2656,N1,gc/L,1316,UK_SC_Site75_S57
UK_SC_Site75,2022/8/9,presence,21803.65676,N1,gc/L,1316,UK_SC_Site75_S58
UK_SC_Site75,2022/8/16,presence,13561,N1,gc/L,1316,UK_SC_Site75_S59
UK_SC_Site75,2022/8/26,presence,65155.95786,N1,gc/L,1316,UK_SC_Site75_S60
UK_SC_Site75,2022/8/29,presence,7799.201257,N1,gc/L,1316,UK_SC_Site75_S61
UK_SC_Site75,2022/9/8,presence,11716.5,N1,gc/L,1316,UK_SC_Site75_S62
UK_SC_Site75,2022/9/13,presence,43808.60412,N1,gc/L,1316,UK_SC_Site75_S63
UK_SC_Site75,2022/9/27,presence,42851.99757,N1,gc/L,1316,UK_SC_Site75_S64
UK_SC_Site75,2022/10/3,presence,44106.5,N1,gc/L,1316,UK_SC_Site75_S65
UK_SC_Site75,2022/10/12,presence,152849.5341,N1,gc/L,1316,UK_SC_Site75_S66
UK_SC_Site75,2022/10/18,presence,45411,N1,gc/L,1316,UK_SC_Site75_S67
UK_SC_Site75,2022/10/25,presence,59649,N1,gc/L,1316,UK_SC_Site75_S68
UK_SC_Site75,2022/11/1,presence,8333,N1,gc/L,1316,UK_SC_Site75_S69
UK_SC_Site75,2022/11/11,presence,47622,N1,gc/L,1316,UK_SC_Site75_S70
UK_SC_Site75,2022/11/14,presence,658,N1,gc/L,1316,UK_SC_Site75_S71
UK_SC_Site75,2022/11/23,presence,54629.5,N1,gc/L,1316,UK_SC_Site75_S72
UK_SC_Site75,2022/12/13,presence,91754.5,N1,gc/L,1316,UK_SC_Site75_S73
UK_SC_Site75,2022/12/19,presence,112864,N1,gc/L,1316,UK_SC_Site75_S74
UK_SC_Site75,2023/1/11,presence,54410.5,N1,gc/L,1316,UK_SC_Site75_S75
UK_SC_Site75,2023/1/23,presence,19152,N1,gc/L,1316,UK_SC_Site75_S76
UK_SC_Site75,2023/2/1,presence,136171,N1,gc/L,1316,UK_SC_Site75_S77
UK_SC_Site75,2023/2/7,presence,107701.5,N1,gc/L,1316,UK_SC_Site75_S78
UK_SC_Site75,2023/2/14,presence,37199.5,N1,gc/L,1316,UK_SC_Site75_S79
UK_SC_Site75,2023/2/21,presence,67738,N1,gc/L,1316,UK_SC_Site75_S80
UK_SC_Site75,2023/2/28,presence,37797,N1,gc/L,1316,UK_SC_Site75_S81
UK_SC_Site76,2020/8/8,absence,0,N1,gc/L,1316,UK_SC_Site76_S1
UK_SC_Site76,2020/8/14,absence,0,N1,gc/L,1316,UK_SC_Site76_S2
UK_SC_Site76,2020/8/20,absence,0,N1,gc/L,1316,UK_SC_Site76_S3
UK_SC_Site76,2020/9/1,presence,3172.384209,N1,gc/L,1316,UK_SC_Site76_S4
UK_SC_Site76,2020/9/7,absence,0,N1,gc/L,1316,UK_SC_Site76_S5
UK_SC_Site76,2020/9/14,presence,658,N1,gc/L,1316,UK_SC_Site76_S6
UK_SC_Site76,2020/9/21,presence,8133.894522,N1,gc/L,1316,UK_SC_Site76_S7
UK_SC_Site76,2020/9/25,presence,5637.109054,N1,gc/L,1316,UK_SC_Site76_S8
UK_SC_Site76,2020/10/1,presence,24565.81884,N1,gc/L,1316,UK_SC_Site76_S9
UK_SC_Site76,2020/10/7,presence,32713.40948,N1,gc/L,1316,UK_SC_Site76_S10
UK_SC_Site76,2020/10/13,presence,28078.03128,N1,gc/L,1316,UK_SC_Site76_S11
UK_SC_Site76,2020/10/19,presence,67947.07715,N1,gc/L,1316,UK_SC_Site76_S12
UK_SC_Site76,2020/10/26,presence,9636.981611,N1,gc/L,1316,UK_SC_Site76_S13
UK_SC_Site76,2020/11/2,presence,25864.74321,N1,gc/L,1316,UK_SC_Site76_S14
UK_SC_Site76,2020/11/6,presence,25602.09466,N1,gc/L,1316,UK_SC_Site76_S15
UK_SC_Site76,2020/11/12,presence,77373.76862,N1,gc/L,1316,UK_SC_Site76_S16
UK_SC_Site76,2020/11/24,presence,24106.18492,N1,gc/L,1316,UK_SC_Site76_S17
UK_SC_Site76,2020/11/30,presence,77369.53251,N1,gc/L,1316,UK_SC_Site76_S18
UK_SC_Site76,2020/12/6,presence,3775.369891,N1,gc/L,1316,UK_SC_Site76_S19
UK_SC_Site76,2020/12/14,presence,39395.24974,N1,gc/L,1316,UK_SC_Site76_S20
UK_SC_Site76,2020/12/16,presence,33427.47169,N1,gc/L,1316,UK_SC_Site76_S21
UK_SC_Site76,2020/12/29,presence,136934.179,N1,gc/L,1316,UK_SC_Site76_S22
UK_SC_Site76,2021/1/4,presence,93689.21382,N1,gc/L,1316,UK_SC_Site76_S23
UK_SC_Site76,2021/1/6,presence,87302.47967,N1,gc/L,1316,UK_SC_Site76_S24
UK_SC_Site76,2021/1/8,presence,152021.1922,N1,gc/L,1316,UK_SC_Site76_S25
UK_SC_Site76,2021/1/11,presence,100033.9062,N1,gc/L,1316,UK_SC_Site76_S26
UK_SC_Site76,2021/1/13,presence,104826.6781,N1,gc/L,1316,UK_SC_Site76_S27
UK_SC_Site76,2021/1/15,presence,21266.77054,N1,gc/L,1316,UK_SC_Site76_S28
UK_SC_Site76,2021/1/18,presence,57504.89048,N1,gc/L,1316,UK_SC_Site76_S29
UK_SC_Site76,2021/1/20,presence,5337.36763,N1,gc/L,1316,UK_SC_Site76_S30
UK_SC_Site76,2021/1/22,presence,53672.74492,N1,gc/L,1316,UK_SC_Site76_S31
UK_SC_Site76,2021/1/25,presence,69566.26514,N1,gc/L,1316,UK_SC_Site76_S32
UK_SC_Site76,2021/1/27,presence,17698.66749,N1,gc/L,1316,UK_SC_Site76_S33
UK_SC_Site76,2021/1/29,presence,43347.53276,N1,gc/L,1316,UK_SC_Site76_S34
UK_SC_Site76,2021/2/1,presence,80131.48414,N1,gc/L,1316,UK_SC_Site76_S35
UK_SC_Site76,2021/2/3,presence,29514.02902,N1,gc/L,1316,UK_SC_Site76_S36
UK_SC_Site76,2021/2/5,presence,29877.59136,N1,gc/L,1316,UK_SC_Site76_S37
UK_SC_Site76,2021/2/8,presence,65437.95534,N1,gc/L,1316,UK_SC_Site76_S38
UK_SC_Site76,2021/2/10,presence,106919.8603,N1,gc/L,1316,UK_SC_Site76_S39
UK_SC_Site76,2021/2/12,presence,149047.1353,N1,gc/L,1316,UK_SC_Site76_S40
UK_SC_Site76,2021/2/15,presence,59257.57965,N1,gc/L,1316,UK_SC_Site76_S41
UK_SC_Site76,2021/2/17,presence,17907.87991,N1,gc/L,1316,UK_SC_Site76_S42
UK_SC_Site76,2021/2/19,presence,47969,N1,gc/L,1316,UK_SC_Site76_S43
UK_SC_Site76,2021/2/24,presence,11118.17226,N1,gc/L,1316,UK_SC_Site76_S44
UK_SC_Site76,2021/2/26,presence,26210.92627,N1,gc/L,1316,UK_SC_Site76_S45
UK_SC_Site76,2021/3/1,presence,25290.1977,N1,gc/L,1316,UK_SC_Site76_S46
UK_SC_Site76,2021/3/3,presence,29724.81768,N1,gc/L,1316,UK_SC_Site76_S47
UK_SC_Site76,2021/3/5,presence,6970.775977,N1,gc/L,1316,UK_SC_Site76_S48
UK_SC_Site76,2021/3/8,presence,28038.78366,N1,gc/L,1316,UK_SC_Site76_S49
UK_SC_Site76,2021/3/10,presence,13882.9841,N1,gc/L,1316,UK_SC_Site76_S50
UK_SC_Site76,2021/3/12,presence,21303.88876,N1,gc/L,1316,UK_SC_Site76_S51
